caso_id,bloque,token_propuesto,valor_esperado,base,solapa,clave,columna,operacion,estado,nota
C-68,-,-,-,-,-,-,-,-,cerrado,"METODO: CUANDO UNA FILA PARECE DE OTRA CAMPANIA, LEER LA FILA ENTERA ANTES DE CONCLUIR. Esta ventana afirmo que ID Cuentas no aisla la campania porque 3305 tenia una fila llamada Vacunacion Antirrabica. Era falso y la advertencia habria hecho filtrar por el campo equivocado. Lo corrigio pedir las 25 columnas de la fila en vez de las cuatro que se estaban mirando. Las columnas de nombre libre -Nombre campaña | Directa- se cargan mal; las de nomenclatura, asunto, tag y remitente, no. Regla: identificar por ID Cuentas, desambiguar por Nomenclatura o Mail remitente, nunca por nombre libre."
A-01,resumen_ejecutivo_jm,imp_meta,716650,looker,DIGITAL x Cuentas,nombre_campaña CONTIENE JM; estado=Activa; ventana solapa,Impresiones,SUMA,aproximado,"da 679.647 (-5,2%). Looker es acumulado de campaña y el deck se armó en otro momento. Decisión del usuario 09/08: se cablea igual."
A-02,resumen_ejecutivo_jm,imp_google,531403,looker,DIGITAL x Cuentas,idem A-01; Plataforma=Google ads,Impresiones,SUMA,aproximado,"da 614.140 (+15,6%)"
A-03,resumen_ejecutivo_jm,imp_prog,5194898,looker,DIGITAL x Cuentas,idem A-01; Plataforma=DV360,Impresiones,SUMA,aproximado,"da 5.992.841 (+15,4%). DV360 es la única tercera plataforma de la solapa: imp_prog=DV360 queda confirmado por los datos"
A-04,resumen_ejecutivo_jm,imp_prog,-,looker,DIGITAL,Plataforma,Impresiones,SUMA,corrige,"NO SON TRES PLATAFORMAS SINO SEIS sobre toda la solapa: Meta 1680, DV360 1513, Google ads 1294, TikTok 51, Mercado Libre 19, Twitter 12. A-03 midio sobre una ventana donde las tres chicas no aparecian. Por decision del usuario 09/08 las sueltas entran a Programmatic: imp_prog = Plataforma != Meta AND != Google ads, NO = DV360. Cableado como =DV360 pierde 82 filas en silencio."
A-05,resumen_ejecutivo,alcance,-,-,-,-,-,-,cerrado,"EL RESUMEN EJECUTIVO NO PUBLICA ALCANCE, ni lamina 2 ni lamina 3. Solo aparece por encuentro y en laminas de campaña. Por encuentro es un valor de una fila, sin agregacion: la pregunta de si se suma no se plantea ahi."
A-06,resumen_ejecutivo_jm,imp_google,531403,looker,DIGITAL x Cuentas,idem A-01,Impresiones,SUMA,contradice,"CORRIGE A-02. Da 614.140 sobre un fixture ANTERIOR al deck: 15,6% POR ENCIMA de lo publicado. Por C-25 eso no se explica por el desfasaje. El universo incluye filas que no corresponden."
A-07,resumen_ejecutivo_jm,imp_prog,5194898,looker,DIGITAL x Cuentas,idem A-01,Impresiones,SUMA,contradice,"CORRIGE A-03. Da 5.992.841, 15,4% POR ENCIMA sobre foto anterior. Mismo diagnostico que A-06: universo demasiado ancho, no desfasaje."
A-08,campania_destacada,alcance,-,-,-,-,Alcance,VALOR_DE_META,exacto,"CONTESTA A-05: EL ALCANCE NO SE SUMA, SE TOMA EL DE META. Laminas 18 y 26 del deck JM 31/07-07/08: Meta reporta Alcance, Google y Programmatic muestran guion, y la fila TOTALES repite el de Meta (170.307 y 466.223). Por eso frecuencia mezcla impresiones de tres plataformas con alcance de una."
A-09,enc_alcance,enc_alcance,-,-,-,-,Alcance,NO_ES_SUMA,cerrado,EL ALCANCE PUBLICADO NUNCA ES LA SUMA DE LOS DOS ALCANCE DE SU PROPIA LAMINA. 4 de 4: San Cristobal 12.066+43.205=55.271 vs 47.232; Retiro 25.401+18.414=43.815 vs 36.694; Caballito 9.306+51.080=60.386 vs 59.677; N. Pompeya 74.259+21.262=95.521 vs 79.461. Siempre MENOR: es alcance deduplicado entre campanias. Extiende A-08 al eje PRE/POST.
A-10,enc_alcance,-,-,looker,Desglose Alcance,-,Alcance unificado,-,cerrado,"LA UNICA COLUMNA QUE EXPRESA ALCANCE DEDUPLICADO ESTA CONGELADA. looker/Desglose Alcance tiene 270 filas y 269 son '2025 | Agosto', solo facebook e instagram. Sirve para entender el concepto (alc facebook 76.352 + instagram 27.584 = 103.936 vs unificado 99.285) pero no para 2026. enc_alcance no se cierra re-apuntando: necesita codigo y antes una fuente que hoy no existe."
A-11,campania_destacada,alcance / clics,-,looker,ALCANCE y DIGITAL,cuentas 3305-JULSEGGJ y 3410-JULSEGGJ,-,-,abierto,"DESVIOS MEDIDOS, deck JM 24-31/07. Egreso de mil cadetes: alcance 3.042.983 vs 3.178.282 publicado (-4,3%), clics 25.985 vs 25.594 (+1,5%). Operativo 1-11-14: alcance 1.016.280 vs 806.121 (+26,1%), clics 22.539 vs 18.043 (+24,9%), impresiones 10.444.108 vs 6.741.082 (+54,9%). 3410 corre 23/07-06/08 y mide por encima en las tres metricas: fuente acumulativa, se valida la regla y no el numero (C-26)."
A-12,enc_alcance,enc_alcance,-,reuniones,Agenda JM + Agenda JM | Post,ID + solapa,Alcance manual / Alcance,VALOR,abierto,"A-10 TIENE FUENTE. Hay dos columnas de alcance, una por fase: Agenda JM.Alcance manual y Agenda JM | Post.Alcance. La base trae ademas Habitantes, Alcance potencial y % Cobertura, que son los Habitantes del eje y el Alcance objetivo del iceberg. Queda abierto si el total publicado es la suma de las dos o un deduplicado: al 12/08 N. Pompeya da 52.012+45.211=97.223 contra 79.461 publicado el 07/08, y la base avanzo."
A-13,enc_alcance,enc_alcance,-,-,-,-,-,NO_ES_SUMA,cerrado,"QUINTA Y SEXTA CONFIRMACION DE A-09. Chacabuco 17.665+51.466 = 69.131 contra 59.155 publicado; Almagro 101.104+188.343 = 289.447 contra 288.457. Siempre menor, seis de seis. El alcance publicado no es la suma de los dos ALCANCE de su propia lamina."
A-14,enc_alcance,enc_alcance,-,reuniones,Agenda JM + Agenda JM | Post,ID,Alcance manual + Alcance,SUMA,abierto,"A-12 NO SE PUEDE DECIDIR CON ESTA BASE: ESTA INCOMPLETA. Suma PRE+POST contra publicado, seis encuentros: Chacabuco 59.380 vs 59.155 (+0,4%), N. Pompeya 97.223 vs 79.461 (+22,4%), Retiro 47.753 vs 36.694 (+30,1%), Caballito 97.294 vs 59.677 (+63,0%), Almagro 188.421 vs 288.457 (-34,7%), San Cristobal 1.412 vs 47.232 (-97,0%). Uno cierra de seis. Pero San Cristobal tiene POST en cero, Retiro PRE en cero y Caballito PRE vacio: la mitad de las filas no esta cargada. La hipotesis no queda refutada, queda sin medir. Se remide cuando la base este completa."
A-15,enc_alcance,enc_alcance,-,reuniones,Base_Digital,bloques Alcance Meta Convocatoria y Alcance Meta Post,Alcance real,SUMA,abierto,"Base_Digital NO AGREGA INFORMACION A A-14: trae los mismos valores que Agenda JM y con los mismos huecos. Alcance Meta Convocatoria tiene 797 ids y Alcance Meta Post solo 75, asi que la fase POST esta cargada en una de cada diez cuentas. Caballito y Retiro siguen sin PRE, San Cristobal sigue sin POST. La hipotesis de A-14 sigue sin poder medirse por la misma razon."
S-01,embudo_call_center,-,-,looker,CC,-,Tipo de llamado,-,cerrado,"CONFIRMADO POR EL USUARIO 14/08: el Call Center hace la convocatoria del IVR, asi que la fila Tipo de llamado = IVR convocatoria es trabajo telefonico y alimenta la caja de Call Center, no el bloque IVR. No es un tipeo de carga. El bloque IVR de la lamina sale de la solapa IVR y es otro hecho. Con esto el universo del iceberg queda cerrado: Convocatoria + IVR convocatoria. Sostiene V-91 y C-59."
D-01,et_orden_publico_2807,enc_base_total,8255,looker,resumen_metricas_dinamico,id_cuentas=3387-JULJDGGC,call_enviado,VALOR,deriva,base 31/07 = 8978 (+723)
D-02,et_orden_publico_2807,enc_base_llamada,7232,looker,resumen_metricas_dinamico,idem D-01,call_discado,VALOR,deriva,base 31/07 = 7954
D-03,et_orden_publico_2807,enc_ll_contactados,1901,looker,resumen_metricas_dinamico,idem D-01,call_contactados,VALOR,deriva,base 31/07 = 2169
D-04,et_orden_publico_2807,enc_ll_efectivos,1514,looker,resumen_metricas_dinamico,idem D-01,call_efectivos,VALOR,deriva,base 31/07 = 1766
D-05,et_orden_publico_2807,enc_impresiones,2295332,looker,resumen_metricas_dinamico,idem D-01,digital_impresiones,VALOR,deriva,base 31/07 = 2293619
D-06,et_orden_publico_2807,enc_alcance,65576,looker,resumen_metricas_dinamico,idem D-01,meta_alcance,VALOR,deriva,base 31/07 = 66345
X-01,ministros_semana,emin_entregados,685623,?,?,?,?,?,sin_fuente,por cuenta da 750528; por envío en ventana da 701493
X-02,m2_semana,m2_enviados,995194,?,?,?,?,?,sin_fuente,Eje=M2 en ventana da 894797 en 19 envíos
X-03,registro_civil,rc_enviados,3061,?,?,?,?,?,sin_fuente,cero filas de Registro Civil en las 4 bases
X-04,et_orden_publico_2807,enc_habitantes_eje,596482,?,?,?,?,?,sin_fuente,RDV tiene población por comuna; falta tabla de ejes
X-05,u1_san_cristobal_post,u1_prog_impresiones,94955,?,?,?,?,?,sin_fuente,el POST digital no está en ninguna base
X-06,resumen_ejecutivo_jm,-,-,-,-,-,-,-,retractado,RETIRADO POR V-53 (addendum 09/08). Contenido no conservado. Fila reconstruida vacia para que el hueco sea visible y el numero no se reuse. Ver C-56.
X-07,resumen_ejecutivo_jm,-,-,-,-,-,-,-,retractado,RETIRADO POR V-53 (addendum 09/08). Contenido no conservado. Fila reconstruida vacia para que el hueco sea visible y el numero no se reuse. Ver C-56.
X-08,resumen_ejecutivo_jm,-,-,-,-,-,-,-,retractado,RETIRADO POR V-53 (addendum 09/08). Contenido no conservado. Fila reconstruida vacia para que el hueco sea visible y el numero no se reuse. Ver C-56.
X-09,resumen_ejecutivo_jm,-,-,-,-,-,-,-,retractado,RETIRADO POR V-53 (addendum 09/08). Contenido no conservado. Fila reconstruida vacia para que el hueco sea visible y el numero no se reuse. Ver C-56.
X-10,resumen_ejecutivo_jm,imp_total,6442951,deriva,-,imp_meta+imp_google+imp_prog,-,SUMA,exacto,716.650+531.403+5.194.898=6.442.951; es derivado  no necesita fuente propia
X-11,resumen_ejecutivo_jm,contenidos_total,30,deriva,-,pauta_meta+pauta_google+pauta_prog,-,SUMA,exacto,9+7+14=30; ídem
X-12,m2_semana_0608,m2_envios,20,digital,Directa Mail,Tipo de mail CONTIENE M2; ventana 30/07-06/08; excluye filas con Enviados=0,-,CUENTA,exacto,"REGLA NUEVA, decisión del usuario 09/08: el clasificador de M2 es Tipo de mail CONTIENE M2, no Eje. 20 de 20. NO es expresable en MARCADORES.filtro: parsearFiltro_ soporta = y != , no CONTIENE."
X-13,m2_semana_0608,m2_enviados,902703,digital,Directa Mail,idem X-12,Enviados,SUMA,deriva,"da 927.030; residuo 24.327 (2,7%). Conteo exacto, suma no. Afinado pendiente, no criterio."
X-14,m2_semana_0608,m2_entregados,893780,digital,Directa Mail,idem X-12,Entregados,SUMA,deriva,da 918.020
X-15,m2_semana_0608,m2_aperturas,262748,digital,Directa Mail,idem X-12,Aperturas,SUMA,deriva,da 265.970
X-16,resumen_ejecutivo_jm,pauta_meta/google/prog,9/7/14,looker,DIGITAL x Cuentas,-,-,CUENTA,abierto,"CUATRO UNIDADES DESCARTADAS, ninguna da 9/7/14: filas JM+ventana+Activa 6/5/10; filas JM+ventana todos los estados 12/12/18; cuentas distintas Activa 6/5/6; cuentas distintas todos los estados 9/8/9. Meta acierta en la ultima, Google queda a 1 y DV360 a 5. Que una plataforma acierte y dos no en la misma unidad es evidencia de que el conteo NO sale de esta solapa. Los 14 de DV360 caen entre 9 cuentas distintas y 18 filas: no es ninguna."
X-17,resumen_ejecutivo_jm,pauta_meta/google/prog,9/7/14,-,-,-,-,CUENTA,abierto,NO REPROBADO: el conteo nuevo 16/14/21 salio de una base de 4.904 filas y el fixture del 31/07 tiene 4.569. Reprobar con la ventana nueva sobre la foto vieja mezcla dos cosas. Hace falta el export nuevo de Base Looker.
X-18,m2_campanias,-,-,digital,Directa Mail,Tipo de mail CONTIENE M2; ventana 24-31/07,Nombre campaña | Directa,DISTINTOS,contradice,"QUINTO CASO DEL PATRON X-16/X-17. El deck JM 24-31/07 publica 12 campanias y 26 envios; la ventana trae 30 distintos crudos y 32 filas (1.323.298 enviados vs 1.380.172 publicados). La ventana viernes-jueves (24-30/07) da 25 filas / 1.260.274. Ninguna ventana reproduce el conteo ni la suma. La lista publicada esta agrupada a mano: las seis filas de 'Vacaciones de Invierno ... Plaza Comuna 5/7 (+Reprogramacion)' colapsan en una linea, 'Poda pre/post' en una."
X-19,campania_destacada,frecuencia,-,-,-,-,impresiones/alcance,RATIO_TRUNCADO,contradice,"ERROR EN EL DECK, NO EN EL MOTOR. Lamina 17 del JM 24-31/07 publica Frecuencia 8,4 en TOTALES pero 28.253.288/3.178.282 = 8,89. Las otras tres campanias destacadas truncan bien a un decimal: 6.741.082/806.121=8,36 -> 8,3; 544.751/170.307=3,19 -> 3,1; 5.103.453/466.223=10,94 -> 10,9. Candidato a la seccion de errores publicados."
X-20,enc_orden_publico_2807,mail_*,-,reuniones,Agenda JM,ID=3387-JULJDGGC,Enviados / Entregados / Aperturas / Clics,-,cerrado,"CERRADO POR V-99: el iceberg publica una fila de Base_mail elegida por fecha de envio. EL BLOQUE DE MAIL DEL ICEBERG NO REPRODUCE, EN LA MISMA FILA DONDE EL IVR DA EXACTO. Deck 44.043 / 43.439 / 4.652 / 145 contra base 271.118 / 268.146 / 55.118 / 876. Factor cercano a 6 en los cuatro campos. No es desfasaje: el iceberg publica un subconjunto de los envios que la fila agrega. Sexto caso del patron X-16/X-17, ahora dentro de una sola fila."
X-21,embudo_call_center,-,-,looker,CC,ID Cuentas=3387-JULJDGGC,-,SUMA_PARCIAL,cerrado,"CERRADO POR V-91, C-59 y S-01: SEPTIMO CASO DEL PATRON X-16 / X-17. La cuenta 3387 tiene TRES filas en looker/CC (barrida 6.977 / 255 / 722) y la lamina 11 publica 7.232, que son DOS de las tres. Lo mismo en las otras tres columnas del embudo. No hay columna que diga cual queda afuera. Es el mismo modo de falla que C-15 resolvio por temario a nivel cuenta, ahora a nivel fila dentro de una cuenta."
X-22,resumen_ejecutivo_jm,frecuencia,"11,9",looker,resumen_metricas_dinamico,ventana 24-30/07,digital_impresiones / meta_alcance,RATIO,abierto,"NUMERA LA MEDICION DEL 12/08 SOBRE EL RECORTE POR PUNTO. NO SE REPRODUJO. Lo reportado: JM punto 4 cuentas / 4.528.060 / 23,52 contra solape 11 / 39.209.552 / 71,48; GCBA punto 22 / 2.034.955 / 1,63 contra solape 81 / 728.872.658 / 16,89. Medido sobre el export Base Looker del 31/07 con dieciseis variantes de criterio (inicio en ventana, fin en ventana, inicio o fin, solape; cierre 30/07 y 31/07): JM da 2 o 9 o 10 cuentas, GCBA 21 a 80, y ninguna combinacion da los conteos ni las impresiones reportadas. Puede ser otro export o otro corte JM. Por la regla de la rama, no validado."
X-23,enc_almagro_0608,enc_imp_meta / enc_clics_meta,-,reuniones,Agenda JM,ID=3440-JULJDGAG,Impresiones Meta / Clics Meta,-,contradice,"LA BASE MIDE POR DEBAJO DE LO PUBLICADO SOBRE UNA FOTO POSTERIOR. Deck del 14/08: Meta 150.180 impresiones y 4.113 clics. Base del 14/08: 137.633 y 3.973 (-8,4% y -3,4%). Clics totales 7.406 contra 7.546 publicados. En la misma fila, Programmatic da exacto en las dos columnas. Solo el bloque Meta retrocede: la fila se recargo entre el armado del deck y el export, o el deck salio de otra pasada."
X-24,resumen_ejecutivo_jm,ivr_llamados / ivr_atendidos,107194,looker,IVR,ventana 07-14/08,Llamados Realizados / Llamados Atendidos,SUMA,cerrado,"CERRADO POR V-98: dos filas de Base_IVR de la cuenta 3488-AGOJDGAG. EL BLOQUE IVR DEL RESUMEN EJECUTIVO NO REPRODUCE. Deck 08-14/08: 2 campanias de IVR, 107.194 llamados, 96.549 atendidos (90%). Ninguna cuenta sola ni ningun par de cuentas de looker/IVR da los dos valores a la vez. El bloque IVR vuelve a publicarse despues del deck del 19-26/06, asi que ya no hace falta ese export para tener el caso, pero el universo sigue sin identificarse."
X-25,enc_almagro_0608,enc_imp_meta,150180,reuniones,Base_Digital,ID Cuentas=3440-JULJDGAG; bloque Meta Convocatoria,Impresiones / Clics,SUMA,cerrado,"CERRADO POR C-66 con el criterio del gemelo: el numero publicado no existe en ninguna fuente y el encuentro gemelo de la misma semana reproduce exacto, asi que es error del deck. X-23 CON LA CAPA DE FILAS A LA VISTA. Almagro tiene tres filas en Meta Convocatoria: 114.329/3.156, 8.489/187 y 14.815/630, que suman 137.633 y 3.973 y coinciden con Agenda JM. El deck publica 150.180 y 4.113. Falta una cuarta fila de 12.547 impresiones y 140 clics, o una de las tres crecio despues del export. En la misma lamina Programmatic da exacto."
X-26,-,-,-,looker,DIGITAL vs digital/Digital 2026 acumulado,3440-JULJDGAG y 3439-JULJDGAG,estado,-,abierto,"DOS SOLAPAS DAN ESTADOS CONTRADICTORIOS PARA LA MISMA CAMPANIA. Las quince filas de las dos cuentas traen estado = Activa en looker/DIGITAL, y digital/Digital 2026 acumulado da esas mismas cuentas como FINALIZADA. Los encuentros ya ocurrieron (04/08 y 06/08) y los bloques PRE estan congelados (V-101), asi que el comportamiento del dato se parece a finalizada y la etiqueta de looker dice lo contrario. Toca directo a C-20: cualquier filtro cableado por estado va a incluir o excluir estas campanias segun de que solapa lea, sin fallar. Antes de usar estado como criterio hay que decidir cual de las dos manda."
X-27,campania_destacada_cadetes,-,-,digital,Directa Mail,ID Cuentas=3305-JULSEGGJ; ID MailUp=26610; Fecha envio=2026-07-20,Nombre campaña | Directa,-,contradice,"UNA FILA CARGADA CON EL NOMBRE DE OTRA CAMPANIA. La fila trae Nombre campaña | Directa = 'Vacunacion Antirrabica Animales (17/7 al 21/7)' mientras las otras cuatro columnas que la identifican dicen Egreso de Cadetes: Nomenclatura 'SEG Egreso mas de 1000 cadetes 20260716', Asunto 'Mas de 1000 nuevos policias en la Ciudad', Tag Orion Mail 'Seguridad, Cadetes' y Nombre campaña | Cuentas 'Egreso mas de 1000 Cadetes'. La fila es de Egreso; solo el nombre libre esta mal. Identica en los exports del 31/07 y del 14/08, asi que no es transitorio. CONSECUENCIA: un filtro por Nombre campaña | Directa pierde 95.225 enviados y 94.601 entregados en silencio, y un filtro que use ese nombre para agrupar se los adjudica a Vacunacion Antirrabica. El corte correcto es por ID Cuentas, y dentro de la cuenta por Mail remitente (R-15). Lo corrige quien carga; el motor no debe compensarlo."
V-103,uno_a_uno_comunas,u1_pre_meta_alcance,-,reuniones,Agenda JM,id_cuenta = el del encuentro (D-30),AF (Alcance manual),ULTIMO,pendiente,"2026-08-21_18. AFIRMA DOS COSAS Y LA SEGUNDA ES LA QUE IMPORTA: (1) el valor publicado es el alcance del encuentro, y (2) el PRE y el POST son DISTINTOS y salen de SOLAPAS DISTINTAS. Un caso que solo registrara el numero no habria detectado el bug anterior: hasta hoy los dos tokens apuntaban a digital/Alcance con el mismo campo y la misma operacion, asi que publicaban EL MISMO numero en los dos casilleros, y cada uno por separado se veia bien. PENDIENTE, no exacto: un caso exacto cita la lamina del deck y todavia no hubo corrida. R-27 lo respalda por otro camino y celda a celda. La etapa la separa la solapa, no una dimension (D-30 punto 1, forma (ID, solapa) de C-50); el recorte lo hace la cuenta del item via SOLAPAS.campo_id_cuenta = id_cuenta, medido en la hoja viva el 21/08. RESERVA ABIERTA: la solapa entera es carga a mano (0 formulas en 44 columnas x 154 filas) y la tasa de carga de la columna NO esta medida; si esta mayormente vacia el token publica '-' igual que hoy, pero por el motivo correcto. LADO PRE: banda Alcance Meta Convocatoria de Base_Digital; R-27 lo verifico celda a celda con San Cristobal = 1.412."
V-104,uno_a_uno_comunas,u1_post_meta_alcance,-,reuniones,Agenda JM | Post,id_cuenta = el del encuentro (D-30),G (Alcance),ULTIMO,pendiente,"2026-08-21_18. AFIRMA DOS COSAS Y LA SEGUNDA ES LA QUE IMPORTA: (1) el valor publicado es el alcance del encuentro, y (2) el PRE y el POST son DISTINTOS y salen de SOLAPAS DISTINTAS. Un caso que solo registrara el numero no habria detectado el bug anterior: hasta hoy los dos tokens apuntaban a digital/Alcance con el mismo campo y la misma operacion, asi que publicaban EL MISMO numero en los dos casilleros, y cada uno por separado se veia bien. PENDIENTE, no exacto: un caso exacto cita la lamina del deck y todavia no hubo corrida. R-27 lo respalda por otro camino y celda a celda. La etapa la separa la solapa, no una dimension (D-30 punto 1, forma (ID, solapa) de C-50); el recorte lo hace la cuenta del item via SOLAPAS.campo_id_cuenta = id_cuenta, medido en la hoja viva el 21/08. RESERVA ABIERTA: la solapa entera es carga a mano (0 formulas en 44 columnas x 154 filas) y la tasa de carga de la columna NO esta medida; si esta mayormente vacia el token publica '-' igual que hoy, pero por el motivo correcto. LADO POST: la banda dice Acumulado y esta MAL ROTULADA — es el de Meta, no un acumulado de tres plataformas (R-27, 14/08). R-27 lo verifico celda a celda con Retiro = 47.753."
V-105,resumen_ejecutivo_jm,cc_campanias / cc_base / cc_contactados / cc_contact_pct,2 / 6011 / 1878 / 31,looker,CC,"ID Cuentas = 3289-JUNJDGAG, UNA SOLA CUENTA; sin filtro de Tipo de llamado",(CONTEO de filas) / Base barrida / Contactados / Contactados sobre Base barrida,CONTEO / SUMA / SUMA / RATIO,exacto,"CORRIGE LA DEFINICION DE LA COLUMNA Y ES EL CONTROL PARCIAL DEL CABLEADO. Medido el 22/08 contra el deck del equipo del 31/07 y la Base Looker del MISMO archivo: la lamina 2 publica '2 campanias de Call Center / Base discada 6.011 / Contactados 1.878 (31%)' y 3289-JUNJDGAG da 2 filas, barrida 4726+1285=6011, contactados 1380+498=1878, ratio 31,2% -> 31%. CUATRO DE CUATRO. Base discada es Base barrida, NO Base enviada: con enviada (6.673) el ratio daria 28,1% -> 28% y el deck dice 31. Sostiene V-64 y V-66 y los extiende a los cuatro tokens. OJO -- CORREGIDO EL MISMO DIA, HORAS DESPUES: la primera version de esta clave decia 'las cuentas que el temario nombra' y ESO NO REPRODUCE: el temario de julio nombra tambien 3387-JULJDGGC, que tiene 3 filas en CC, y sumadas dan 5 filas / 13.965 / 4.047 contra las 2 / 6.011 / 1.878 publicadas. Lo que esta validado es LA COLUMNA y LA OPERACION sobre una cuenta dada; QUE CUENTAS entran es X-28 y sigue abierto. El recorte Convocatoria + IVR convocatoria de V-91/S-01 NO se aplica aca: es de la lamina del iceberg, y aplicado al Resumen de agosto daria 6.294 en vez de 7.096."
C-69,resumen_ejecutivo_jm,-,-,looker,CC,ID Cuentas por ventana,-,-,cerrado,"TRAMPA DE LECTURA, Y COSTO UN PROMPT: LA CUENTA DE LA VENTANA 14-20/08 ES 3488-AGOJDGAG, NO 3289-JUNJDGAG. El 22/08 se midio 3289 -una cuenta de JUNIO, Primera Persona del 27/07- contra el deck publicado de AGOSTO, y de ahi salio el hallazgo falso 'Base discada es Base enviada'. 3488-AGOJDGAG tiene TRES filas (Convocatoria 6.000/6.000/1.249 + Reconfirmacion 802/802/348 + IVR convocatoria 294/294/113 = 7.096/7.096/1.710) y son las '3 campanias de Call Center' del equipo, contadas exacto. OJO: en 3488 Base enviada y Base barrida son IDENTICAS, asi que agosto NO puede distinguir las dos columnas; la distincion la deciden V-64/V-66/V-92 sobre 3289, donde difieren. LO QUE TENDRIA QUE HABERLO FRENADO: las dos columnas se movian en direcciones OPUESTAS (-2,6% y +16%) entre las mismas dos fechas sobre la misma solapa. Dos columnas del mismo hecho que divergen de signo no son 'la base se movio': son las filas equivocadas. Con la cuenta correcta dan +3,6% y +5,8%, mismo signo, una solapa de estado acumulando."
C-70,resumen_ejecutivo_jm,-,-,looker,CC,-,Tipo de llamado,-,cerrado,"LA COLUMNA Tipo de llamado ES NUEVA Y NO EXISTIA EL 31/07. Medido el 22/08 sobre los dos fixtures: el export del 31/07 tiene CINCO columnas (ID Cuentas, Base enviada, Base barrida, Contactados, Efectivos) y 1.301 filas; el del 20/08 tiene SEIS -suma Tipo de llamado- y 1.338. Consecuencias: (1) V-91 y S-01, que dependen de esa columna, NO se pueden reproducir contra el export del 31/07, y por eso el control del Resumen se hace con los cuatro tokens y no con el recorte del iceberg; (2) el cableado del Resumen NO necesita la columna, porque V-92 dice que no filtra por tipo, asi que funciona sobre las dos formas; (3) cualquier lector que exija la sexta columna rompe sobre el archivo viejo."
